-260.8732 +55.0962 +99.0032 +54.4926 +99.0032 +54.4126 +0.0000 -0.0800 +0.0800
-256.3650 +27.4218 +103.5227 +26.7667 +103.5092 +26.7197 -0.0120 -0.0470 +0.0485
-241.4436 +69.0198 +118.4615 +68.4116 +118.4831 +68.3345 +0.0080 -0.0771 +0.0775
-132.9487 +27.0530 +226.9855 +26.3013 +226.9274 +26.2243 -0.0521 -0.0770 +0.0930
-83.5886 +33.3136 +276.2665 +32.5489 +276.2524 +32.4819 -0.0119 -0.0670 +0.0681
-181.6088 +70.8876 +178.4224 +70.2531 +178.3861 +70.1360 -0.0123 -0.1171 +0.1177
-192.9973 +78.4918 +167.0881 +77.8671 +167.0769 +77.7610 -0.0024 -0.1061 +0.1061
-116.0765 +44.4150 +243.8125 +43.6585 +243.7890 +43.5875 -0.0170 -0.0710 +0.0730
-95.1728 +23.3398 +264.7010 +22.5676 +264.6826 +22.5006 -0.0170 -0.0670 +0.0692
